Repository Page,Component,Hook,API,Server Action,Database Table,Storage,Edge Function,AI,Build,Production URL,Status
/lms/(app)/learning-paths,courses,profiles,program_enrollments,student_progress,,,,courses,profiles,program_enrollments,student_progress,,,,LMS,,✅ DB_ONLY
/lms/(app)/collaborate,,,,,,,,,LMS,,⚠️ PARTIAL_DB
/lms/(app)/collaborate/documents,shared_documents,,,,shared_documents,,,,LMS,,✅ DB_ONLY
/lms/(app)/collaborate/meetings,profiles,study_sessions,,,,profiles,study_sessions,,,,LMS,,✅ DB_ONLY
/lms/(app)/attendance,attendance_hours,program_enrollments,,,,attendance_hours,program_enrollments,,,,LMS,,✅ DB_ONLY
/lms/(app)/grades,assignment_submissions,courses,profiles,program_enrollments,quiz_attempts,,,,assignment_submissions,courses,profiles,program_enrollments,quiz_attempts,,,,LMS,,✅ DB_ONLY
/lms/(app)/support,support_tickets,,,,support_tickets,,,,LMS,,✅ DB_ONLY
/lms/(app)/schedule,courses,program_enrollments,,,,courses,program_enrollments,,,,LMS,,✅ DB_ONLY
/lms/(app)/enroll,lms_courses,partner_lms_courses,partner_lms_enrollments,program_enrollments,,,,lms_courses,partner_lms_courses,partner_lms_enrollments,program_enrollments,,,,LMS,,✅ DB_ONLY
/lms/(app)/achievements,certificates,courses,profiles,program_enrollments,quiz_attempts,student_progress,user_badges,,,,certificates,courses,profiles,program_enrollments,quiz_attempts,student_progress,user_badges,,,,LMS,,✅ DB_ONLY
/lms/(app)/placement,profiles,,,,profiles,,,,LMS,,✅ DB_ONLY
/lms/(app)/help,,,,,,,,,LMS,,⚠️ PARTIAL_DB
/lms/(app)/certification,certificates,credential_attempts,lms_courses,program_enrollments,,,,certificates,credential_attempts,lms_courses,program_enrollments,,,,LMS,,✅ DB_ONLY
/lms/(app)/adaptive,,,,,,,,,LMS,,⚠️ PARTIAL_DB
/lms/(app)/calendar,assignments,calendar_events,courses,program_enrollments,,,,assignments,calendar_events,courses,program_enrollments,,,,LMS,,✅ DB_ONLY
/lms/(app)/progress,courses,program_enrollments,student_progress,,,,courses,program_enrollments,student_progress,,,,LMS,,✅ DB_ONLY
/lms/(app)/messages,messages,,,,messages,,,,LMS,,✅ DB_ONLY
/lms/(app)/messages/instructor,messages,,,,messages,,,,LMS,,✅ DB_ONLY
/lms/(app)/messages/career,messages,,,,messages,,,,LMS,,✅ DB_ONLY
/lms/(app)/profile,certificates,profiles,program_enrollments,,,,certificates,profiles,program_enrollments,,,,LMS,,✅ DB_ONLY
/lms/(app)/video,videos,,,,videos,,,,LMS,,✅ DB_ONLY
/lms/(app)/peer-review,,,,,,,,,LMS,,⚠️ PARTIAL_DB
/lms/(app)/files,user_files,,,,user_files,,,,LMS,,✅ DB_ONLY
/lms/(app)/programs,program_enrollments,,,,program_enrollments,,,,LMS,,✅ DB_ONLY
/lms/(app)/enrollment-pending,profiles,program_enrollments,,,,profiles,program_enrollments,,,,LMS,,✅ DB_ONLY
/lms/(app)/notifications,notifications,,,,notifications,,,,LMS,,✅ DB_ONLY
/lms/(app)/badges,badges,forum_posts,program_enrollments,quiz_attempts,user_badges,,,,badges,forum_posts,program_enrollments,quiz_attempts,user_badges,,,,LMS,,✅ DB_ONLY
/lms/(app)/portfolio,certificates,courses,profiles,program_enrollments,,,,certificates,courses,profiles,program_enrollments,,,,LMS,,✅ DB_ONLY
/lms/(app)/assignments,assignment_submissions,assignments,program_enrollments,,,,assignment_submissions,assignments,program_enrollments,,,,LMS,,✅ DB_ONLY
/lms/(app)/orientation,profiles,,,,profiles,,,,LMS,,✅ DB_ONLY
/lms/(app)/dashboard,applications,certificates,course_lessons,external_course_completions,lesson_progress,payment_logs,program_enrollments,program_external_courses,quiz_attempts,,,,applications,certificates,course_lessons,external_course_completions,lesson_progress,payment_logs,program_enrollments,program_external_courses,quiz_attempts,,,,LMS,,✅ DB_ONLY
/lms/(app)/integrations,courses,profiles,program_enrollments,student_progress,,,,courses,profiles,program_enrollments,student_progress,,,,LMS,,✅ DB_ONLY
/lms/(app)/apply,programs,,,,programs,,,,LMS,,✅ DB_ONLY
/lms/(app)/apply/status,applications,,,,applications,,,,LMS,,✅ DB_ONLY
/lms/(app)/library,course_materials,courses,library_resources,program_enrollments,resource_bookmarks,,,,course_materials,courses,library_resources,program_enrollments,resource_bookmarks,,,,LMS,,✅ DB_ONLY
/lms/(app)/chat,messages,profiles,,,,messages,profiles,,,,LMS,,✅ DB_ONLY
/lms/(app)/scorm,scorm_packages,scorm_progress,,,,scorm_packages,scorm_progress,,,,LMS,,✅ DB_ONLY
/lms/(app)/settings,profiles,,,,profiles,,,,LMS,,✅ DB_ONLY
/lms/(app)/settings/profile,profiles,,,,profiles,,,,LMS,,✅ DB_ONLY
/lms/(app)/settings/billing,invoices,payment_methods,profiles,billing/portal,,,invoices,payment_methods,profiles,,,,LMS,,✅ ACTIVE
/lms/(app)/settings/data,,account/delete,account/export,,,,,,,LMS,,⚠️ API_ONLY
/lms/(app)/settings/notifications,profiles,,,,profiles,,,,LMS,,✅ DB_ONLY
/lms/(app)/certificates,certificates,profiles,transcripts,,,,certificates,profiles,transcripts,,,,LMS,,✅ DB_ONLY
/lms/(app)/analytics,assignment_submissions,courses,program_enrollments,quiz_attempts,student_progress,,,,assignment_submissions,courses,program_enrollments,quiz_attempts,student_progress,,,,LMS,,✅ DB_ONLY
/lms/(app)/resources,,,,,,,,,LMS,,⚠️ PARTIAL_DB
/lms/(app)/payments,payment_logs,program_enrollments,,,,payment_logs,program_enrollments,,,,LMS,,✅ DB_ONLY
/lms/(app)/payments/checkout,,credentials/exam-checkout,credentials/funding-decision?attemptId=${attemptId}`);
      const funding = await fundingRes.json();
      if (!fundingRes.ok) throw new Error(funding.error || ,enroll/payment,,,,,,,LMS,,⚠️ API_ONLY
/lms/(app)/leaderboard,,${siteUrl}gamification/leaderboard?limit=50`, {
      cache: ,,,,,,,LMS,,⚠️ API_ONLY
/lms/(app)/quizzes,program_enrollments,quiz_attempts,quizzes,,,,program_enrollments,quiz_attempts,quizzes,,,,LMS,,✅ DB_ONLY
/lms/login,,,,,,,,,LMS,,⚠️ PARTIAL_DB
/lms/ai-tutor,,,,,,,,,LMS,,⚠️ PARTIAL_DB
/license,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/license/features,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/license/integrations,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/license/pricing,faqs,license_tiers,,,,faqs,license_tiers,,,,Marketing,,✅ DB_ONLY
